date,no1,no2,no3,no4,no5
2019-06-19 23:00:00,2.3371,1.1187,-0.5947,0.7803,-0.1829
2019-06-20 00:00:00,-0.824,3.1808,1.9654,-0.0388,0.3466
2019-06-20 01:00:00,-0.8344,0.0352,0.1936,-1.2031,-1.7716
2019-06-20 02:00:00,1.2427,0.6632,-0.877,-0.9233,0.1363
2019-06-20 03:00:00,-0.6684,0.9087,-1.7666,-1.669,-0.4866
2019-06-20 04:00:00,-1.8639,-1.0218,-0.3847,-0.1473,-0.366
2019-06-20 05:00:00,-0.6032,-0.2765,-1.0364,-0.1359,0.6586
2019-06-20 06:00:00,1.5026,-1.8484,0.4352,0.9673,0.1969
2019-06-20 07:00:00,1.7041,-1.8902,0.2398,-0.6238,-0.6288
2019-06-20 08:00:00,-1.1356,-1.9766,-0.9265,1.9379,-0.9767
2019-06-20 09:00:00,-1.342,-0.2363,-0.2294,-0.6454,0.1424
2019-06-20 10:00:00,-0.5186,-0.1364,-0.1601,0.5382,-1.3395
2019-06-20 11:00:00,0.0888,0.6348,-0.2712,-0.5693,0.1927
2019-06-20 12:00:00,-0.3423,-0.0227,0.9391,1.9215,0.6231
2019-06-20 13:00:00,0.8098,0.8058,0.9271,0.5933,-0.2128
2019-06-20 14:00:00,0.6498,1.1784,0.5295,0.4752,2.2746
2019-06-20 15:00:00,-0.1406,-1.3021,0.8886,0.4409,-0.0046
2019-06-20 16:00:00,-2.5552,-2.4948,0.187,-1.0575,0.0223
2019-06-20 17:00:00,-0.0853,0.1472,0.6576,-0.9586,-0.1272
2019-06-20 18:00:00,-0.464,-0.8153,0.5488,1.3578,-0.399
2019-06-20 19:00:00,-0.4645,0.7189,-0.0727,0.9755,-1.9332
2019-06-20 20:00:00,0.6618,-0.4279,0.4705,0.2206,-0.7789
2019-06-20 21:00:00,0.6453,-0.2735,-1.6278,-0.31,-0.2346
2019-06-20 22:00:00,-0.8108,2.0412,-0.8699,0.1502,-0.1088
2019-06-20 23:00:00,-0.1954,1.7096,-0.4757,1.2863,-1.8807
2019-06-21 00:00:00,0.2706,-0.7255,0.5706,0.4234,0.8762
2019-06-21 01:00:00,1.7828,-1.4644,0.4331,1.516,-0.2969
2019-06-21 02:00:00,0.7533,-0.6609,0.9788,-2.0102,0.1028
2019-06-21 03:00:00,-1.025,1.7785,-0.902,-1.5339,-0.2665
2019-06-21 04:00:00,0.4892,1.5806,-0.2162,0.3131,1.1123
2019-06-21 05:00:00,0.2663,0.1611,-1.5856,1.4272,0.8675
2019-06-21 06:00:00,-0.7592,-0.1595,-0.5943,0.9685,0.3094
2019-06-21 07:00:00,0.8722,2.0523,-0.0117,-0.5498,0.2194
2019-06-21 08:00:00,-0.7837,-0.3179,-0.2725,-0.1139,0.918
2019-06-21 09:00:00,0.3246,-1.1348,-0.0261,0.4427,-0.2273
2019-06-21 10:00:00,1.8806,0.6003,-1.2986,-0.5745,-0.6259
2019-06-21 11:00:00,1.2268,-0.3953,0.7772,-1.2895,0.7765
2019-06-21 12:00:00,-0.537,-2.6635,0.9182,-0.1716,-1.108
2019-06-21 13:00:00,-0.5779,0.6074,0.9776,-0.6178,0.2133
2019-06-21 14:00:00,-0.2606,-0.3791,-0.2646,1.0881,0.4201
2019-06-21 15:00:00,1.2091,-0.5388,-0.1073,-0.3256,-1.3548
2019-06-21 16:00:00,-1.3537,-1.1308,-0.9395,-1.1454,0.9438
2019-06-21 17:00:00,-1.766,1.5531,-0.6447,-0.1352,1.5501
2019-06-21 18:00:00,-0.165,-0.8454,0.4263,0.1652,1.8931
2019-06-21 19:00:00,1.2394,-0.1312,-0.6701,0.6519,0.5498
2019-06-21 20:00:00,-2.0578,0.4064,-0.5054,-0.8921,-0.7721
2019-06-21 21:00:00,0.6106,-1.078,-0.2821,0.2915,0.9038
2019-06-21 22:00:00,-0.3991,1.0665,-1.0155,-0.0373,-1.1551
2019-06-21 23:00:00,0.8407,1.1301,-1.1335,-0.9283,-1.0309
2019-06-22 00:00:00,-1.0475,0.821,0.9878,-1.1568,-1.8626
2019-06-22 01:00:00,-0.7488,-0.2184,0.381,1.4922,-0.681
2019-06-22 02:00:00,-1.8002,-0.2713,-0.8048,0.5347,-1.8287
2019-06-22 03:00:00,1.5302,0.7224,-0.8028,1.8144,-0.0703
2019-06-22 04:00:00,0.6796,-0.6848,-0.8369,-0.9366,-0.9652
2019-06-22 05:00:00,-0.4379,0.6088,1.9618,0.3894,0.6961
2019-06-22 06:00:00,-1.0247,1.0184,0.8211,-0.9134,0.3342
2019-06-22 07:00:00,-0.4933,0.4672,-0.7709,1.3908,0.3512
2019-06-22 08:00:00,0.397,-0.7406,0.2267,1.1378,0.9509
2019-06-22 09:00:00,-0.1151,-0.4096,-0.2885,-1.2133,-0.3938
2019-06-22 10:00:00,1.1046,-0.6092,1.2117,-0.8454,-1.7334
2019-06-22 11:00:00,0.2721,-0.2665,0.1265,-0.3842,-0.5028
2019-06-22 12:00:00,-0.6545,-0.034,0.0782,-0.5228,1.2355
2019-06-22 13:00:00,-1.2218,0.733,-0.1753,0.1532,-0.6291
2019-06-22 14:00:00,-0.3317,-0.3735,-0.8547,0.1296,-1.4584
2019-06-22 15:00:00,-0.3476,-0.1169,0.3195,-0.7697,0.6545
2019-06-22 16:00:00,0.3624,0.2205,-0.6569,-0.0471,0.75
2019-06-22 17:00:00,0.9846,1.0955,1.5322,1.1815,-0.0638
2019-06-22 18:00:00,-0.2244,0.7638,0.83,-2.9952,-1.3418
2019-06-22 19:00:00,0.9532,-1.336,0.1092,-0.5012,-1.4415
2019-06-22 20:00:00,-0.289,-0.3306,-0.5163,-0.1229,-1.004
2019-06-22 21:00:00,-0.6012,-2.5377,0.4835,-1.5837,0.7453
2019-06-22 22:00:00,0.8791,0.0601,2.4849,0.2992,-1.4209
2019-06-22 23:00:00,-1.1767,1.4634,-1.1393,-1.7311,0.4484
2019-06-23 00:00:00,-0.3578,-1.0426,1.6968,0.8828,0.2886
2019-06-23 01:00:00,0.0645,-0.8545,-0.3106,-0.7848,1.6996
2019-06-23 02:00:00,-0.9245,1.6746,0.8845,0.3396,-0.0792
2019-06-23 03:00:00,0.7723,0.0223,-0.4475,-0.3507,0.2899
2019-06-23 04:00:00,0.6881,1.2811,-1.262,-0.2315,-1.2667
2019-06-23 05:00:00,0.0079,-0.8263,2.0013,-0.1103,-1.0798
2019-06-23 06:00:00,-0.6735,-0.8363,-0.7068,-0.986,0.0058
2019-06-23 07:00:00,-0.4453,1.5776,0.2133,-0.1547,-0.086
2019-06-23 08:00:00,0.6337,-0.8357,-0.1838,0.7329,0.7853
2019-06-23 09:00:00,-0.5812,-0.2966,-0.5225,0.1048,-1.246
2019-06-23 10:00:00,-0.894,-0.3102,0.3693,-0.2651,-2.6565
2019-06-23 11:00:00,0.2725,0.2169,-0.0944,-1.2045,-1.1632
2019-06-23 12:00:00,1.1489,-1.3606,-0.7072,-0.1224,-0.8966
2019-06-23 13:00:00,-0.3441,0.1354,-0.2578,0.0322,1.4121
2019-06-23 14:00:00,0.2346,0.7928,0.3796,-1.1365,1.2741
2019-06-23 15:00:00,-2.8715,1.5726,0.5016,0.4772,0.8471
2019-06-23 16:00:00,0.3217,1.6047,-1.4591,0.3489,-2.078
2019-06-23 17:00:00,-0.5504,0.8057,-0.1701,-1.4451,0.7291
2019-06-23 18:00:00,0.6764,-0.5564,0.3923,-0.1396,2.1235
2019-06-23 19:00:00,-0.8163,-1.3367,0.396,-0.5989,0.6473
2019-06-23 20:00:00,-1.2133,0.2349,-0.5081,1.1779,0.0108
2019-06-23 21:00:00,-0.4942,1.2471,0.2759,-1.6669,0.6176
2019-06-23 22:00:00,-0.5708,-1.375,0.1677,-0.6024,1.6038
2019-06-23 23:00:00,0.3924,-0.1395,1.0009,-2.9621,-1.2515
2019-06-24 00:00:00,-1.4098,-0.8122,-0.4745,-1.9899,-0.5171
2019-06-24 01:00:00,1.2,0.275,-0.7754,2.0105,1.4468
2019-06-24 02:00:00,0.2682,1.7631,1.6663,0.0433,0.0124
2019-06-24 03:00:00,-0.9131,-1.0956,-0.6124,-1.3876,-0.0275
2019-06-24 04:00:00,0.578,-0.6262,-0.5474,0.6776,-1.6059
2019-06-24 05:00:00,1.3082,-1.4859,0.0581,0.0667,0.1709
2019-06-24 06:00:00,0.5287,1.2751,0.6575,0.9396,1.5663
2019-06-24 07:00:00,0.9602,0.8932,1.2193,2.1204,1.7449
2019-06-24 08:00:00,-0.9991,-0.0956,-1.35,-1.8992,0.154
2019-06-24 09:00:00,0.936,2.1468,1.3688,0.5878,0.0668
2019-06-24 10:00:00,1.3901,2.3126,-2.2938,1.3406,-1.4201
2019-06-24 11:00:00,-0.5292,-0.2575,0.7046,0.805,0.2242
2019-06-24 12:00:00,1.1655,0.534,0.2019,0.2746,0.0217
2019-06-24 13:00:00,0.7712,0.1912,0.1454,-1.7973,-0.7658
2019-06-24 14:00:00,-1.1428,1.898,0.0696,0.4125,-0.3484
2019-06-24 15:00:00,-0.8429,0.1063,-1.0167,0.1813,0.3875
2019-06-24 16:00:00,1.3925,-0.8122,-0.5775,0.4802,-0.7108
2019-06-24 17:00:00,0.522,1.133,-0.7181,0.0371,-0.1697
2019-06-24 18:00:00,1.1742,-0.3724,-0.1592,-0.8549,-0.2882
2019-06-24 19:00:00,-0.7168,0.3993,-0.9404,-0.6125,0.3482
2019-06-24 20:00:00,-0.058,-2.156,0.8391,-0.6485,0.8339
2019-06-24 21:00:00,0.028,0.1658,-1.4127,-0.6097,1.3056
2019-06-24 22:00:00,1.0672,0.6834,0.1625,-1.3778,0.1305
2019-06-24 23:00:00,-0.2189,1.1435,0.6704,0.829,0.3535
2019-06-25 00:00:00,1.083,1.4009,-0.4732,0.7412,-1.1755
2019-06-25 01:00:00,1.4517,0.5429,-0.4216,-0.3676,-0.387
2019-06-25 02:00:00,-0.8387,1.1383,-0.5778,0.1487,-0.0694
2019-06-25 03:00:00,-0.4132,-0.4947,0.28,1.627,-1.4706
2019-06-25 04:00:00,0.196,1.3388,-1.5413,-1.0533,-2.5354
2019-06-25 05:00:00,1.8448,-0.4135,-1.0927,0.3669,0.2083
2019-06-25 06:00:00,-0.3531,-0.1938,0.2668,-0.4458,0.0795
2019-06-25 07:00:00,0.0602,1.1665,-0.9532,-0.9252,0.1594
2019-06-25 08:00:00,-0.3583,-1.7886,0.6577,0.6784,-0.026
2019-06-25 09:00:00,0.5012,-1.776,0.2057,-0.8696,-0.5743
2019-06-25 10:00:00,-0.4737,0.4895,0.8601,0.8273,-2.0383
2019-06-25 11:00:00,0.6706,0.5738,-0.8625,1.7533,-0.4535
2019-06-25 12:00:00,0.286,-1.4696,0.3746,-1.3737,0.3074
2019-06-25 13:00:00,0.3892,-1.1816,-0.3922,-0.093,1.3316
2019-06-25 14:00:00,-1.6805,0.8652,1.2441,0.0355,0.0272
2019-06-25 15:00:00,0.022,0.1627,0.04,-1.3409,1.7681
2019-06-25 16:00:00,-1.9979,0.396,-0.0775,-0.4296,-0.1417
2019-06-25 17:00:00,-1.4451,-1.363,-0.2005,0.2429,-0.6308
2019-06-25 18:00:00,-0.1032,0.2948,0.6488,1.4919,0.6438
2019-06-25 19:00:00,-1.3099,0.6215,-1.6777,-2.9203,-0.8529
2019-06-25 20:00:00,1.0687,1.6072,1.7764,0.7627,1.3922
2019-06-25 21:00:00,-1.691,-0.4329,-0.1912,-0.7147,-0.4946
2019-06-25 22:00:00,0.6713,-0.3618,1.4367,1.6459,1.1649
2019-06-25 23:00:00,-0.7447,-1.1083,0.6983,0.3839,-1.1413
2019-06-26 00:00:00,-0.6125,-1.4305,0.4217,0.1557,-0.8095
2019-06-26 01:00:00,0.5944,0.025,0.0128,0.3098,-1.0875
2019-06-26 02:00:00,-2.2371,1.3239,1.9919,0.0777,1.4486
2019-06-26 03:00:00,-0.2477,0.569,-0.8614,0.591,-0.2772
2019-06-26 04:00:00,0.7732,0.2774,-0.528,0.0009,-0.4897
2019-06-26 05:00:00,1.4441,0.6003,0.7883,0.5711,-1.3129
2019-06-26 06:00:00,-2.6932,-1.2702,-0.3773,-0.9116,0.8385
2019-06-26 07:00:00,1.395,0.7216,-2.4821,-0.7447,1.1138
2019-06-26 08:00:00,0.2018,2.0353,0.4446,-0.3216,1.4024
2019-06-26 09:00:00,0.7622,0.1412,0.3004,-0.4905,-1.1757
2019-06-26 10:00:00,0.3884,-0.1128,1.5278,-1.0937,-0.8934
2019-06-26 11:00:00,1.0931,0.4202,-0.0558,0.3449,1.0499
2019-06-26 12:00:00,-0.681,-1.7878,0.0133,0.295,-0.978
2019-06-26 13:00:00,0.0154,-0.1088,0.2889,-0.4998,0.9351
2019-06-26 14:00:00,-0.0222,-0.2461,0.1551,1.2725,1.399
2019-06-26 15:00:00,-0.0239,-0.4438,0.741,-0.4319,1.2073
2019-06-26 16:00:00,-0.2849,0.6263,-0.03,0.4058,-1.1138
2019-06-26 17:00:00,1.5013,-0.117,-0.041,0.4107,-0.0229
2019-06-26 18:00:00,-0.1463,0.7976,-0.4824,0.75,0.0983
2019-06-26 19:00:00,-0.3531,1.6768,1.7243,-0.0698,1.6079
2019-06-26 20:00:00,-1.0285,0.7077,0.0581,-0.1611,0.7113
2019-06-26 21:00:00,1.251,0.5068,-0.3093,-0.4709,-2.3066
2019-06-26 22:00:00,-0.6142,0.3662,0.8548,1.6959,-0.3866
2019-06-26 23:00:00,-0.814,-0.0112,-0.0054,-1.066,-1.1972
2019-06-27 00:00:00,1.2842,-1.135,0.1839,0.3997,-1.1522
2019-06-27 01:00:00,0.2636,1.4955,-1.0629,-0.3753,-0.7691
2019-06-27 02:00:00,0.2388,-0.4686,-0.018,-0.4077,-0.0043
2019-06-27 03:00:00,0.4922,1.0857,1.0358,0.6782,0.8514
2019-06-27 04:00:00,0.7117,1.9485,0.5256,0.3785,-0.9956
2019-06-27 05:00:00,-0.5329,0.4547,-0.4533,0.748,0.3425
2019-06-27 06:00:00,-1.5627,1.032,-0.2402,0.5195,-0.6634
2019-06-27 07:00:00,-0.2149,0.5433,1.1191,0.0806,-1.1768
2019-06-27 08:00:00,1.1913,3.4482,-1.8342,0.8534,0.3282
2019-06-27 09:00:00,0.1537,-0.7429,-0.3677,-1.6056,1.7392
2019-06-27 10:00:00,-0.1569,0.9079,0.4527,0.7335,0.1678
2019-06-27 11:00:00,-1.8775,1.0969,-2.2406,-0.7195,-1.0584
2019-06-27 12:00:00,0.3323,-0.2133,-0.2676,0.539,-0.147
2019-06-27 13:00:00,0.4252,-1.5549,-0.5896,-1.3204,-0.6861
2019-06-27 14:00:00,-0.5945,-0.2032,-1.0946,-0.912,-0.2153
2019-06-27 15:00:00,-0.1238,-0.2437,-1.5009,1.2514,-1.4227
2019-06-27 16:00:00,-0.0064,-0.1871,-0.3523,1.6378,1.8303
2019-06-27 17:00:00,-2.6419,-0.9293,-0.7774,-0.3221,-0.7259
2019-06-27 18:00:00,0.239,-0.2445,1.4364,-0.271,1.0027
2019-06-27 19:00:00,1.0638,0.9587,0.9016,1.3513,-1.3256
2019-06-27 20:00:00,0.2619,-2.5411,1.9582,-0.4932,-0.0745
2019-06-27 21:00:00,0.5342,-0.0189,0.7337,-0.9155,-1.3993
2019-06-27 22:00:00,0.2799,0.0183,-0.7624,0.5563,0.0838
2019-06-27 23:00:00,0.6834,0.876,-0.9551,2.1199,-1.293
2019-06-28 00:00:00,-1.9491,-0.9721,-0.799,0.3977,-1.0707
2019-06-28 01:00:00,0.5104,0.3312,0.1553,0.163,0.2883
2019-06-28 02:00:00,0.4034,-0.0778,0.4849,-0.3996,-0.1279
2019-06-28 03:00:00,0.4739,1.0446,-0.7022,-0.766,1.3104
2019-06-28 04:00:00,0.5092,2.4626,-1.2732,1.0325,-1.9317
2019-06-28 05:00:00,0.2444,0.1377,-0.2239,0.3088,0.4949
2019-06-28 06:00:00,0.3933,-0.0989,-0.6153,-1.0479,0.1238
2019-06-28 07:00:00,0.4383,0.9744,-0.4323,0.6725,1.5122
2019-06-28 08:00:00,0.1362,-0.1015,-1.0578,-0.5036,-0.4454
2019-06-28 09:00:00,1.4391,0.1278,-0.2594,-0.3981,0.1811
2019-06-28 10:00:00,-0.1622,0.888,-0.5582,-0.0808,0.3298
2019-06-28 11:00:00,1.8562,1.0771,-0.4373,-1.4112,1.2887
2019-06-28 12:00:00,-1.182,0.7206,1.1416,0.6192,0.9394
2019-06-28 13:00:00,0.8706,-0.8087,-0.9086,-0.3133,-1.0669
2019-06-28 14:00:00,0.2226,0.1078,-1.6194,-0.5311,-0.3623
2019-06-28 15:00:00,0.5813,0.5968,0.6985,0.0219,-1.0487
2019-06-28 16:00:00,2.4305,-1.0858,-0.4561,-0.8228,-0.8981
2019-06-28 17:00:00,-2.7123,0.2062,-0.2695,-0.6116,0.063
2019-06-28 18:00:00,1.5526,-0.3478,-0.2239,1.1207,-0.0358
2019-06-28 19:00:00,0.194,-2.2315,0.7352,-1.5601,-0.1582
2019-06-28 20:00:00,0.3433,0.1702,-0.7108,-0.8536,0.161
2019-06-28 21:00:00,0.4327,1.6845,1.2425,-1.6627,0.2255
2019-06-28 22:00:00,1.3749,2.223,-0.0454,-1.5846,-0.7143
2019-06-28 23:00:00,1.3234,1.1144,0.7012,0.9065,1.1919
2019-06-29 00:00:00,-1.2801,1.3322,-0.9206,-2.0242,-0.6816
2019-06-29 01:00:00,0.119,2.3653,-0.8283,-1.5346,-1.047
2019-06-29 02:00:00,1.3856,-1.3367,0.5284,2.124,1.1698
2019-06-29 03:00:00,2.2552,0.7003,-1.3029,-0.2684,0.9623
2019-06-29 04:00:00,-1.1476,0.6011,-0.6554,1.1452,-2.291
2019-06-29 05:00:00,1.6622,0.1058,-0.8776,-0.5052,-0.6439
2019-06-29 06:00:00,0.042,-0.7167,-0.5738,2.727,0.8397
2019-06-29 07:00:00,1.0104,1.6197,0.3919,-0.074,-0.4164
2019-06-29 08:00:00,-0.9142,0.4331,-1.1959,0.2112,-0.3639
2019-06-29 09:00:00,-0.8209,0.1243,-2.4454,1.9019,-0.9043
2019-06-29 10:00:00,-1.2407,0.2109,0.921,0.7011,0.1663
2019-06-29 11:00:00,-1.491,-1.0823,-0.5206,0.7134,-1.0019
2019-06-29 12:00:00,-0.5953,0.6628,0.0534,-0.869,0.6378
2019-06-29 13:00:00,-1.3922,-0.3184,0.4595,-0.8611,-0.363
2019-06-29 14:00:00,0.8039,-0.9119,0.2418,0.5442,0.0907
2019-06-29 15:00:00,-0.5757,-1.4299,-1.2182,-1.3165,0.4571
2019-06-29 16:00:00,-0.1332,-0.1829,0.8278,-1.2229,-0.7495
2019-06-29 17:00:00,-0.606,1.7899,0.9738,0.7745,0.1959
2019-06-29 18:00:00,-2.6524,0.0142,-0.1135,-1.0815,1.8611
2019-06-29 19:00:00,-0.433,-0.657,0.6452,0.1516,1.4191
2019-06-29 20:00:00,-0.5072,-0.6583,-0.4054,0.4181,2.0569
2019-06-29 21:00:00,-1.7626,0.8685,-0.4601,1.2613,0.3145
2019-06-29 22:00:00,-0.0823,-0.2185,1.6661,-0.4563,-1.1916
2019-06-29 23:00:00,-0.7234,-1.1971,0.1129,0.6346,1.1618
2019-06-30 00:00:00,0.1189,3.2901,1.9536,-0.0784,-0.4583
2019-06-30 01:00:00,-0.8221,-0.6684,-0.1783,1.5245,1.1072
2019-06-30 02:00:00,1.3225,-1.2633,-0.4878,0.5448,-0.9494
2019-06-30 03:00:00,0.1158,-0.6024,-0.1861,-1.0507,-1.4099
2019-06-30 04:00:00,-0.3348,1.8796,-0.3338,-0.4941,1.1586
2019-06-30 05:00:00,-0.3737,1.8095,-0.021,-0.3439,-0.4377
2019-06-30 06:00:00,0.0336,1.28,2.1207,-0.1766,0.6772
2019-06-30 07:00:00,0.4654,0.4022,-1.6505,0.9835,-0.3395
2019-06-30 08:00:00,0.452,1.4667,-0.4973,-0.1437,-0.7974
2019-06-30 09:00:00,-2.4059,-0.1259,-2.0749,0.267,0.1628
2019-06-30 10:00:00,1.6367,-2.0649,-1.4575,1.9904,0.6827
2019-06-30 11:00:00,0.8559,-1.0727,-0.0439,0.7896,-0.8684
2019-06-30 12:00:00,-0.9969,0.2402,0.7691,0.5815,-0.2227
2019-06-30 13:00:00,-3.1709,-0.501,-0.3311,0.8427,-0.0274
2019-06-30 14:00:00,0.0011,-0.224,-0.4275,-0.863,-0.5516
2019-06-30 15:00:00,1.0833,1.3821,0.0139,-1.2867,1.4149
2019-06-30 16:00:00,-0.5415,-0.7311,-1.3061,-1.23,0.1581
2019-06-30 17:00:00,-1.1275,-0.0718,2.4911,0.3239,-0.5974
2019-06-30 18:00:00,0.6486,-0.2072,-0.552,0.1895,-2.4235
2019-06-30 19:00:00,0.1326,-0.8475,-1.8093,0.7082,-0.6541
2019-06-30 20:00:00,0.1997,-0.2905,-0.2512,-0.2641,-0.4948
2019-06-30 21:00:00,-0.7589,0.5049,0.5535,-0.0279,0.765
2019-06-30 22:00:00,0.4716,-0.812,1.5172,-0.1804,0.5536
2019-06-30 23:00:00,1.1466,-1.3302,-2.2315,1.2358,-1.193
2019-07-01 00:00:00,0.3995,-0.0014,-0.1775,1.2528,0.3083
2019-07-01 01:00:00,-0.6161,-1.026,0.7159,-0.4334,-0.5718
2019-07-01 02:00:00,-1.4738,-0.497,-0.2415,-0.519,-1.1615
2019-07-01 03:00:00,-1.3983,-0.6399,-0.9142,-0.74,-0.8052
2019-07-01 04:00:00,-1.2977,0.029,0.4468,0.0875,-0.4275
2019-07-01 05:00:00,-0.879,-0.4323,-1.7373,0.7128,-1.3505
2019-07-01 06:00:00,0.21,0.5049,-0.3806,0.347,0.353
2019-07-01 07:00:00,0.8949,-1.4193,1.3772,-0.8737,0.6139
2019-07-01 08:00:00,-1.823,2.3656,0.2541,-0.9063,0.1545
2019-07-01 09:00:00,0.6062,-0.4477,0.496,-1.4566,1.3609
2019-07-01 10:00:00,0.538,0.0026,0.6408,-0.4348,-0.7972
2019-07-01 11:00:00,0.8241,-0.1398,1.0684,-0.0088,1.7367
2019-07-01 12:00:00,-0.1776,1.3624,0.4166,0.3953,1.4985
2019-07-01 13:00:00,1.2977,0.1363,-0.7827,-0.3223,-0.8033
2019-07-01 14:00:00,0.6698,-0.421,0.2671,-0.0421,1.413
2019-07-01 15:00:00,-0.0754,-0.0312,0.1855,0.7391,1.6896
2019-07-01 16:00:00,2.3435,-2.438,0.0506,-1.4734,-1.0875
2019-07-01 17:00:00,0.545,1.1612,1.0289,1.646,-0.0607
2019-07-01 18:00:00,-1.6035,0.0313,-1.2352,0.7766,1.3998
2019-07-01 19:00:00,0.3145,-0.8394,-1.7515,-0.0164,-0.9513
2019-07-01 20:00:00,-1.0847,0.4864,0.4368,-0.6375,0.7823
2019-07-01 21:00:00,0.576,0.6071,-0.7148,1.0005,-0.1113
2019-07-01 22:00:00,1.8918,1.0205,-0.0163,-0.2373,-0.3959
2019-07-01 23:00:00,0.0398,2.073,-0.9168,0.6232,-1.5881
2019-07-02 00:00:00,-0.955,-0.5926,-0.4552,1.2157,-0.3484
2019-07-02 01:00:00,-1.1143,0.0424,0.8883,-0.2067,1.7195
2019-07-02 02:00:00,-0.3935,1.3822,-0.587,-0.7734,-0.4743
2019-07-02 03:00:00,-1.0213,-2.2264,0.5737,-0.2606,-0.2959
2019-07-02 04:00:00,1.0357,-1.0059,-0.1008,-0.2442,-1.8952
2019-07-02 05:00:00,1.097,-0.3427,-0.5074,-0.9159,1.2447
2019-07-02 06:00:00,0.9185,-0.1678,-0.6333,-0.2864,-0.5688
2019-07-02 07:00:00,2.2106,0.47,-1.9646,-0.7244,0.692
2019-07-02 08:00:00,1.8417,-0.0592,0.0457,-0.8402,2.2067
2019-07-02 09:00:00,2.4992,0.9432,0.0763,0.4645,0.1482
2019-07-02 10:00:00,-1.1529,-1.1801,-1.5476,-0.1015,1.3547
2019-07-02 11:00:00,-0.3938,0.1667,1.1864,-0.6975,0.1657
2019-07-02 12:00:00,0.1359,0.8818,1.1882,0.1409,-0.7835
2019-07-02 13:00:00,0.0273,0.9047,-0.127,0.272,3.0539
2019-07-02 14:00:00,0.9606,0.1849,-0.6006,2.0354,-0.0831
2019-07-02 15:00:00,-0.2245,0.7906,-1.0256,-0.7117,-0.3932
2019-07-02 16:00:00,-1.8225,-0.2069,-0.3792,0.9364,-0.2478
2019-07-02 17:00:00,-0.6776,-1.569,0.6653,0.3974,0.7737
2019-07-02 18:00:00,0.0472,-1.4685,-0.4659,-0.0755,1.4393
2019-07-02 19:00:00,0.8867,1.3044,0.3665,-1.2345,-1.9689
2019-07-02 20:00:00,-1.7384,2.5422,-0.9767,0.5635,-0.4868
2019-07-02 21:00:00,-1.1475,-0.1527,0.2236,0.0104,0.914
2019-07-02 22:00:00,-0.0912,-2.1776,1.1155,-0.6203,-0.809
2019-07-02 23:00:00,-1.4881,0.7509,-0.6127,0.1467,0.3674
2019-07-03 00:00:00,-1.1864,-1.4585,-0.1725,1.1518,-0.4141
2019-07-03 01:00:00,-0.9176,-0.1132,1.8655,-0.2883,0.5827
2019-07-03 02:00:00,0.5228,-2.338,-0.0786,0.1846,-0.2126
2019-07-03 03:00:00,0.1889,-0.2473,-1.5565,2.0728,-1.7654
2019-07-03 04:00:00,-0.6738,0.7024,1.4633,1.3326,-0.3076
2019-07-03 05:00:00,2.0978,-0.8549,-0.6793,0.2275,0.8485
2019-07-03 06:00:00,0.8342,0.1618,-0.6039,-0.0692,1.863
2019-07-03 07:00:00,-0.7459,-0.614,-0.4623,0.952,0.7617
2019-07-03 08:00:00,1.4086,-1.4403,-1.2169,-0.6354,-0.9405
2019-07-03 09:00:00,0.5865,0.1557,3.1766,0.6297,-0.5399
2019-07-03 10:00:00,1.6526,-0.6962,0.951,-1.5172,0.1627
2019-07-03 11:00:00,0.0215,0.4349,0.8561,-0.6438,-0.5519
2019-07-03 12:00:00,0.2004,2.2079,-2.4489,-0.9342,1.0894
2019-07-03 13:00:00,-0.579,-0.6736,-0.2997,-0.9247,0.0466
2019-07-03 14:00:00,0.5832,-0.427,0.0334,1.8478,2.2489
2019-07-03 15:00:00,0.3823,-1.1202,1.1427,-1.1085,0.1396
2019-07-03 16:00:00,-1.5133,-0.2458,-0.1635,1.6976,-1.5774
2019-07-03 17:00:00,0.6434,0.8577,0.2752,0.6431,1.1164
2019-07-03 18:00:00,-1.413,-0.52,-0.5057,0.2611,0.4777
2019-07-03 19:00:00,2.4839,-1.1092,1.3519,-0.386,-0.6906
2019-07-03 20:00:00,-0.4631,-1.8681,-1.1452,-2.2355,-0.1723
2019-07-03 21:00:00,0.1484,-0.5085,-0.6437,-1.9709,1.1433
2019-07-03 22:00:00,0.5587,1.6967,-1.1545,-0.0812,-0.4592
2019-07-03 23:00:00,-0.6145,0.3087,-0.7558,-0.104,-0.049
2019-07-04 00:00:00,0.2249,-0.3732,-1.6119,0.2268,-1.3843
2019-07-04 01:00:00,0.0101,1.4864,0.4177,0.2006,0.1011
2019-07-04 02:00:00,0.8993,-0.4766,0.3682,-0.4436,-0.6223
2019-07-04 03:00:00,0.1409,0.0706,-1.1222,0.5399,-0.1018
2019-07-04 04:00:00,0.7854,-1.0019,-0.6418,0.6078,-0.4513
2019-07-04 05:00:00,-0.3668,-1.1167,-0.0582,-0.6439,-0.3316
2019-07-04 06:00:00,0.2565,-0.4525,-0.6116,-0.9511,2.7645
2019-07-04 07:00:00,1.2444,-0.7282,-1.3092,-0.617,-0.5622
2019-07-04 08:00:00,-0.5887,1.0048,-1.8134,0.1902,0.2176
2019-07-04 09:00:00,-0.598,-0.6583,0.6791,-0.7513,-0.1213
2019-07-04 10:00:00,0.0696,0.7618,2.2367,-0.1386,1.7162
